Unnamed: 0.1,Unnamed: 0,id,fid,h,a,date,league_id,season,h_goals,a_goals,team_h,team_a,h_xg,a_xg,h_w,h_d,h_l,league,h_shot,a_shot,h_shotOnTarget,a_shotOnTarget,h_deep,a_deep,a_ppda,h_ppda
4140,0,19988,1644046,171,160,2023-05-14 15:05:00,5,2022,0,0,Monaco,Lille,0.690333,1.29341,0.1756,0.2968,0.5276,Ligue 1,8,10,1,4,6,12,7.0,8.3714
4141,0,20002,1644060,160,164,2023-05-20 19:00:00,5,2022,2,1,Lille,Marseille,1.86027,1.19915,0.5561,0.2682,0.1757,Ligue 1,12,8,3,3,6,6,6.3333,9.6452
4142,0,20010,1644068,160,168,2023-05-27 19:00:00,5,2022,2,1,Lille,Nantes,2.16385,1.0893,0.6773,0.2135,0.1092,Ligue 1,9,8,2,3,4,3,24.2143,22.1429
4143,0,20027,1644085,172,160,2023-06-03 17:00:00,5,2022,1,1,Troyes,Lille,0.241842,1.69616,0.0461,0.1927,0.7612,Ligue 1,8,18,3,7,2,17,5.4839,46.3333
4144,0,19650,1643702,270,161,2022-08-06 19:00:00,5,2022,0,5,Clermont Foot,Paris Saint Germain,0.194932,4.11887,0.0014,0.0124,0.9862,Ligue 1,7,18,1,12,4,12,10.72,18.2
4145,0,19660,1643722,161,166,2022-08-13 19:00:00,5,2022,5,2,Paris Saint Germain,Montpellier,3.3388,0.778496,0.9253,0.062,0.0127,Ligue 1,20,7,10,4,21,1,17.3846,7.4615
4146,0,19683,1643741,161,171,2022-08-28 18:45:00,5,2022,1,1,Paris Saint Germain,Monaco,2.71556,0.237794,0.9482,0.0443,0.0075,Ligue 1,18,4,5,3,10,4,14.4516,8.16
4147,0,19697,1643755,174,161,2022-08-31 19:00:00,5,2022,0,3,Toulouse,Paris Saint Germain,0.582625,3.93565,0.0101,0.038,0.9519,Ligue 1,14,20,7,13,5,21,11.1053,16.2609
4148,0,19701,1643809,168,161,2022-09-03 19:00:00,5,2022,0,3,Nantes,Paris Saint Germain,0.414108,3.49883,0.0071,0.0403,0.9526,Ligue 1,10,19,1,7,4,30,12.6667,18.85
4149,0,19713,1643821,161,241,2022-09-10 15:00:00,5,2022,1,0,Paris Saint Germain,Brest,2.01269,1.34439,0.5215,0.2661,0.2124,Ligue 1,14,6,4,3,12,1,13.6786,16.1875
4150,0,19724,1643832,178,161,2022-09-18 18:45:00,5,2022,0,1,Lyon,Paris Saint Germain,0.892759,1.52633,0.2101,0.2559,0.534,Ligue 1,12,15,3,8,13,16,21.2,15.6364
4151,0,19733,1643891,161,170,2022-10-01 19:00:00,5,2022,2,1,Paris Saint Germain,Nice,0.753307,0.685057,0.2952,0.3954,0.3094,Ligue 1,12,4,4,1,11,1,14.2258,9.2353
4152,0,19747,1643905,177,161,2022-10-08 19:00:00,5,2022,0,0,Reims,Paris Saint Germain,1.91846,1.06607,0.5965,0.2415,0.162,Ligue 1,24,11,4,3,8,10,10.7778,12.0
4153,0,19752,1643910,161,164,2022-10-16 18:45:00,5,2022,1,0,Paris Saint Germain,Marseille,2.99871,0.78459,0.8433,0.1062,0.0505,Ligue 1,23,18,8,7,23,11,15.45,9.4286
4154,0,19758,1643916,274,161,2022-10-21 19:00:00,5,2022,0,3,Ajaccio,Paris Saint Germain,0.301593,2.90657,0.0052,0.0361,0.9587,Ligue 1,8,11,1,6,1,16,10.5294,15.8667
4155,0,19773,1643931,161,172,2022-10-29 15:00:00,5,2022,4,3,Paris Saint Germain,Troyes,2.67967,1.60184,0.6461,0.1899,0.164,Ligue 1,19,16,11,5,24,7,22.0,6.1622
4156,0,19781,1643939,179,161,2022-11-06 12:00:00,5,2022,1,2,Lorient,Paris Saint Germain,0.812458,2.35683,0.0722,0.1635,0.7643,Ligue 1,9,15,2,8,8,14,15.0,11.36
4157,0,19793,1643951,161,275,2022-11-13 12:00:00,5,2022,5,0,Paris Saint Germain,Auxerre,2.22316,0.602881,0.8021,0.1467,0.0512,Ligue 1,9,9,6,3,10,5,20.0,14.0526
4158,0,19804,1643962,161,225,2022-12-28 20:00:00,5,2022,2,1,Paris Saint Germain,Strasbourg,2.11764,1.1354,0.6419,0.2289,0.1292,Ligue 1,10,12,6,3,10,6,21.2083,9.2353
4159,0,19814,1643972,210,161,2023-01-01 19:45:00,5,2022,3,1,Lens,Paris Saint Germain,1.79816,1.97764,0.3205,0.2632,0.4163,Ligue 1,10,16,4,6,4,12,12.35,9.3125
4160,0,19824,1643982,161,167,2023-01-11 20:00:00,5,2022,2,0,Paris Saint Germain,Angers,1.66271,0.341443,0.752,0.1957,0.0523,Ligue 1,9,6,6,0,7,2,85.1429,13.3684
4161,0,19835,1643993,163,161,2023-01-15 19:45:00,5,2022,1,0,Rennes,Paris Saint Germain,1.06256,0.603085,0.4748,0.3329,0.1923,Ligue 1,8,8,6,1,5,5,8.6,21.8947
4162,0,19844,1643762,161,177,2023-01-29 19:45:00,5,2022,1,1,Paris Saint Germain,Reims,1.99468,1.6335,0.4632,0.2494,0.2874,Ligue 1,12,17,5,4,10,14,14.9,18.0667
4163,0,19852,1643770,166,161,2023-02-01 20:00:00,5,2022,1,3,Montpellier,Paris Saint Germain,0.270069,4.0011,0.0023,0.0121,0.9856,Ligue 1,6,19,3,8,3,9,6.8333,21.2222
4164,0,19863,1643781,161,174,2023-02-04 16:00:00,5,2022,2,1,Paris Saint Germain,Toulouse,1.80428,0.72878,0.6526,0.2232,0.1242,Ligue 1,22,14,5,5,13,2,14.3913,19.7692
4165,0,19868,1643786,171,161,2023-02-11 16:00:00,5,2022,3,1,Monaco,Paris Saint Germain,3.80363,0.932921,0.9261,0.057,0.0169,Ligue 1,19,7,9,2,13,12,10.1538,16.9259
4166,0,19896,1643844,164,161,2023-02-26 19:45:00,5,2022,0,3,Marseille,Paris Saint Germain,2.28992,3.73353,0.1229,0.1636,0.7135,Ligue 1,19,12,6,7,6,8,10.1739,6.0244
4167,0,19901,1643849,161,168,2023-03-04 20:00:00,5,2022,4,2,Paris Saint Germain,Nantes,1.10912,0.238685,0.5942,0.3291,0.0767,Ligue 1,17,8,11,5,18,0,21.9375,7.1875
4168,0,19917,1643865,241,161,2023-03-11 20:00:00,5,2022,1,2,Brest,Paris Saint Germain,0.751032,2.66126,0.0501,0.1274,0.8225,Ligue 1,7,17,2,8,2,14,10.7895,26.3636
4169,0,19922,1643870,161,163,2023-03-19 16:05:00,5,2022,0,2,Paris Saint Germain,Rennes,1.70984,1.90042,0.3137,0.2534,0.4329,Ligue 1,16,10,7,3,14,5,16.0417,10.96
4170,0,19935,1643883,161,178,2023-04-02 18:45:00,5,2022,0,1,Paris Saint Germain,Lyon,1.22372,2.14851,0.1514,0.228,0.6206,Ligue 1,16,10,5,3,10,9,13.4231,8.4839
4171,0,19943,1644001,170,161,2023-04-08 19:00:00,5,2022,0,2,Nice,Paris Saint Germain,1.22259,1.24929,0.3351,0.2991,0.3658,Ligue 1,21,13,7,4,10,8,20.5385,24.7778
4172,0,19953,1644011,161,210,2023-04-15 19:00:00,5,2022,3,1,Paris Saint Germain,Lens,1.39403,1.43462,0.3354,0.286,0.3786,Ligue 1,15,14,7,7,7,7,31.3846,11.5238
4173,0,19960,1644018,167,161,2023-04-21 19:00:00,5,2022,1,2,Angers,Paris Saint Germain,1.28414,1.75064,0.2294,0.2657,0.5049,Ligue 1,16,10,4,4,6,6,14.6667,30.5556
4174,0,19972,1644030,161,179,2023-04-30 15:05:00,5,2022,1,3,Paris Saint Germain,Lorient,1.76277,3.2671,0.1015,0.1593,0.7392,Ligue 1,13,14,4,7,5,5,14.1818,12.3571
4175,0,19987,1644045,172,161,2023-05-07 18:45:00,5,2022,1,3,Troyes,Paris Saint Germain,0.615079,4.3052,0.0027,0.0153,0.982,Ligue 1,7,31,3,12,1,25,13.0,23.9231
4176,0,19992,1644050,161,274,2023-05-13 19:00:00,5,2022,5,0,Paris Saint Germain,Ajaccio,2.31569,0.313564,0.8709,0.1051,0.024,Ligue 1,16,7,9,2,28,2,35.0,7.5217
4177,0,19999,1644057,275,161,2023-05-21 18:45:00,5,2022,1,2,Auxerre,Paris Saint Germain,0.696155,1.84662,0.1158,0.2096,0.6746,Ligue 1,14,15,7,4,5,15,13.4375,20.2
4178,0,20015,1644073,225,161,2023-05-27 19:00:00,5,2022,1,1,Strasbourg,Paris Saint Germain,1.33636,1.16057,0.3818,0.3453,0.2729,Ligue 1,17,7,5,2,2,5,7.3438,33.375
4179,0,20024,1644082,161,270,2023-06-03 17:00:00,5,2022,2,3,Paris Saint Germain,Clermont Foot,2.23509,2.97907,0.2196,0.2125,0.5679,Ligue 1,16,12,6,5,10,10,20.7222,15.1111
4180,0,19656,1643709,163,179,2022-08-07 15:05:00,5,2022,0,1,Rennes,Lorient,1.40484,0.70567,0.5422,0.2881,0.1697,Ligue 1,21,8,6,2,14,3,23.1875,7.4333
4181,0,19659,1643718,171,163,2022-08-13 15:00:00,5,2022,1,1,Monaco,Rennes,2.39524,2.02488,0.4781,0.2434,0.2785,Ligue 1,12,24,4,8,7,8,6.32,24.0667
4182,0,19676,1643734,163,274,2022-08-21 15:05:00,5,2022,2,1,Rennes,Ajaccio,0.979786,1.44269,0.2039,0.276,0.5201,Ligue 1,16,10,7,3,8,2,12.9091,8.3077
4183,0,19684,1643742,210,163,2022-08-27 19:00:00,5,2022,2,1,Lens,Rennes,1.15835,0.88822,0.4251,0.309,0.2659,Ligue 1,17,12,4,6,6,8,13.4,10.7778
4184,0,19696,1643754,163,241,2022-08-31 19:00:00,5,2022,3,1,Rennes,Brest,1.44252,0.265991,0.7187,0.2308,0.0505,Ligue 1,16,7,9,2,12,2,19.7368,10.0625
4185,0,19707,1643815,172,163,2022-09-04 15:05:00,5,2022,1,1,Troyes,Rennes,0.564802,2.61037,0.0336,0.1058,0.8606,Ligue 1,9,19,1,6,2,19,3.2564,30.6
4186,0,19716,1643824,163,275,2022-09-11 15:05:00,5,2022,5,0,Rennes,Auxerre,3.73421,0.438753,0.9814,0.0154,0.0032,Ligue 1,12,7,9,3,5,7,11.1538,11.3077
4187,0,19725,1643833,164,163,2022-09-18 13:00:00,5,2022,1,1,Marseille,Rennes,1.05864,0.858108,0.4019,0.3235,0.2746,Ligue 1,15,12,4,4,8,3,8.8,9.9048
4188,0,19735,1643893,225,163,2022-10-01 15:00:00,5,2022,1,3,Strasbourg,Rennes,1.15088,2.24201,0.1266,0.2145,0.6589,Ligue 1,9,17,3,7,3,13,9.7273,19.5556
4189,0,19746,1643904,163,168,2022-10-09 15:05:00,5,2022,3,0,Rennes,Nantes,2.85806,0.439769,0.9169,0.0637,0.0194,Ligue 1,14,8,4,3,14,2,12.7368,7.9
4190,0,19755,1643913,163,178,2022-10-16 13:00:00,5,2022,3,2,Rennes,Lyon,1.70448,1.54104,0.3964,0.2765,0.3271,Ligue 1,14,7,5,5,3,3,6.871,13.1429
4191,0,19759,1643917,167,163,2022-10-23 11:00:00,5,2022,1,2,Angers,Rennes,0.938402,2.44504,0.0628,0.1599,0.7773,Ligue 1,7,14,2,5,1,6,5.7143,43.9
4192,0,19777,1643935,163,166,2022-10-30 14:00:00,5,2022,3,0,Rennes,Montpellier,1.53875,0.975256,0.5089,0.2785,0.2126,Ligue 1,14,8,3,3,8,2,14.0,9.3462
4193,0,19797,1643955,163,174,2022-11-12 20:00:00,5,2022,2,1,Rennes,Toulouse,1.94787,1.11684,0.6109,0.2381,0.151,Ligue 1,16,10,8,4,3,3,11.7895,17.2667
4194,0,19806,1643964,177,163,2022-12-29 18:00:00,5,2022,3,1,Reims,Rennes,1.37243,1.56704,0.2975,0.2985,0.404,Ligue 1,10,11,4,5,7,8,7.8824,25.8462
4195,0,19816,1643974,163,170,2023-01-02 20:00:00,5,2022,2,1,Rennes,Nice,1.78181,0.395975,0.7433,0.1956,0.0611,Ligue 1,20,7,5,3,16,0,17.25,6.7429
4196,0,19820,1643978,270,163,2023-01-11 18:00:00,5,2022,2,1,Clermont Foot,Rennes,1.92657,0.900551,0.6763,0.2211,0.1026,Ligue 1,11,9,5,2,4,7,7.1429,17.1818
4197,0,19841,1643759,179,163,2023-01-27 20:00:00,5,2022,2,1,Lorient,Rennes,0.989121,1.94175,0.1321,0.2479,0.62,Ligue 1,4,19,4,6,4,22,10.4211,23.0
4198,0,19855,1643773,163,225,2023-02-01 20:00:00,5,2022,3,0,Rennes,Strasbourg,1.25645,0.141426,0.7538,0.2173,0.0289,Ligue 1,6,3,3,0,2,0,23.6667,11.2857
4199,0,19877,1643795,174,163,2023-02-12 12:00:00,5,2022,3,1,Toulouse,Rennes,2.71302,1.19649,0.7746,0.1563,0.0691,Ligue 1,13,13,7,4,6,13,3.4146,12.48
4200,0,19885,1643803,163,270,2023-02-19 14:00:00,5,2022,2,0,Rennes,Clermont Foot,1.67258,0.86584,0.5955,0.2648,0.1397,Ligue 1,18,7,6,3,6,4,20.3,9.4348
4201,0,19893,1643841,168,163,2023-02-26 14:00:00,5,2022,0,1,Nantes,Rennes,2.42469,0.986331,0.7453,0.1589,0.0958,Ligue 1,20,11,7,3,5,8,14.5882,9.4783
4202,0,19904,1643852,163,164,2023-03-05 19:45:00,5,2022,0,1,Rennes,Marseille,1.03495,1.45275,0.2359,0.283,0.4811,Ligue 1,13,11,2,4,5,6,9.7857,7.8214
4203,0,19909,1643857,275,163,2023-03-11 16:00:00,5,2022,0,0,Auxerre,Rennes,0.961104,0.690947,0.3986,0.3622,0.2392,Ligue 1,12,7,0,2,4,9,6.1739,19.4762
4204,0,19937,1643885,163,210,2023-04-01 19:00:00,5,2022,0,1,Rennes,Lens,1.21006,1.4486,0.305,0.2934,0.4016,Ligue 1,10,12,3,4,7,3,16.7895,11.9583
4205,0,19944,1644002,178,163,2023-04-09 11:00:00,5,2022,3,1,Lyon,Rennes,1.23785,1.06365,0.403,0.3061,0.2909,Ligue 1,11,11,3,3,11,11,9.4848,7.25
4206,0,19956,1644014,163,177,2023-04-15 15:00:00,5,2022,3,0,Rennes,Reims,3.21823,0.343875,0.9405,0.0504,0.0091,Ligue 1,23,4,8,1,17,2,8.4286,6.6571
4207,0,19963,1644021,166,163,2023-04-23 15:00:00,5,2022,1,0,Montpellier,Rennes,0.748138,1.32781,0.1722,0.3135,0.5143,Ligue 1,11,16,2,4,3,10,6.0,16.9412
4208,0,19975,1644033,163,167,2023-04-30 13:00:00,5,2022,4,2,Rennes,Angers,2.51135,1.27022,0.6882,0.2069,0.1049,Ligue 1,13,4,4,2,11,4,17.0,6.0323
4209,0,19983,1644041,170,163,2023-05-06 15:00:00,5,2022,2,1,Nice,Rennes,1.33415,1.06201,0.4344,0.2995,0.2661,Ligue 1,11,14,4,4,2,6,8.7188,18.4444
4210,0,19996,1644054,163,172,2023-05-14 13:00:00,5,2022,4,0,Rennes,Troyes,3.75816,0.263264,0.972,0.0243,0.0037,Ligue 1,26,4,9,0,17,4,28.0833,9.3684
4211,0,19998,1644056,274,163,2023-05-21 11:00:00,5,2022,0,5,Ajaccio,Rennes,0.0631786,2.09363,0.0044,0.0793,0.9163,Ligue 1,2,13,0,7,0,7,11.4211,13.3333
4212,0,20016,1644074,163,171,2023-05-27 19:00:00,5,2022,2,0,Rennes,Monaco,0.759796,0.377473,0.4144,0.4194,0.1662,Ligue 1,12,11,6,3,7,7,18.2941,16.8
4213,0,20025,1644083,241,163,2023-06-03 17:00:00,5,2022,1,2,Brest,Rennes,1.22603,1.57488,0.2364,0.3252,0.4384,Ligue 1,14,12,5,3,7,3,11.3333,14.125
4214,0,19657,1643706,164,177,2022-08-07 18:45:00,5,2022,4,1,Marseille,Reims,2.77019,0.676094,0.8851,0.088,0.0269,Ligue 1,16,16,6,6,7,8,15.4,6.9643
4215,0,19667,1643723,241,164,2022-08-14 18:45:00,5,2022,1,1,Brest,Marseille,1.64132,1.30958,0.4471,0.2888,0.2641,Ligue 1,17,5,5,2,5,3,9.85,11.0741
4216,0,19674,1643732,164,168,2022-08-20 19:00:00,5,2022,2,1,Marseille,Nantes,1.71654,2.35832,0.223,0.236,0.541,Ligue 1,16,12,5,3,11,4,12.6,8.0
4217,0,19682,1643740,170,164,2022-08-28 13:00:00,5,2022,0,3,Nice,Marseille,0.797222,1.41427,0.1803,0.269,0.5507,Ligue 1,16,13,2,4,4,8,7.1389,13.1111
4218,0,19693,1643751,164,270,2022-08-31 19:00:00,5,2022,1,0,Marseille,Clermont Foot,2.50885,0.164123,0.9378,0.0557,0.0065,Ligue 1,21,3,7,0,9,1,10.4074,5.8857
4219,0,19699,1643807,275,164,2022-09-03 15:00:00,5,2022,0,2,Auxerre,Marseille,0.623034,1.54448,0.1265,0.2475,0.626,Ligue 1,8,15,2,7,5,10,10.125,10.92
4220,0,19731,1643889,167,164,2022-09-30 19:00:00,5,2022,0,3,Angers,Marseille,1.29217,2.3782,0.1523,0.1957,0.652,Ligue 1,16,15,5,7,4,12,7.3667,13.0
4221,0,19744,1643902,164,274,2022-10-08 15:00:00,5,2022,1,2,Marseille,Ajaccio,1.66314,0.16416,0.8635,0.1217,0.0148,Ligue 1,10,6,2,1,9,0,9.2581,5.2308
4222,0,19764,1643922,164,210,2022-10-22 19:00:00,5,2022,0,1,Marseille,Lens,1.99963,0.612715,0.7407,0.1795,0.0798,Ligue 1,13,12,3,4,23,5,10.8182,6.0588
4223,0,19775,1643933,225,164,2022-10-29 19:00:00,5,2022,2,2,Strasbourg,Marseille,0.890654,1.93874,0.1167,0.2204,0.6629,Ligue 1,12,14,5,5,6,11,13.2381,11.6
4224,0,19784,1643942,164,178,2022-11-06 19:45:00,5,2022,1,0,Marseille,Lyon,1.07268,0.632118,0.4872,0.331,0.1818,Ligue 1,6,11,2,4,7,6,7.129,9.9286
4225,0,19788,1643946,171,164,2022-11-13 19:45:00,5,2022,2,3,Monaco,Marseille,1.52658,2.71425,0.127,0.196,0.677,Ligue 1,11,11,6,3,5,5,14.0667,13.6429
4226,0,19803,1643961,164,174,2022-12-29 20:00:00,5,2022,6,1,Marseille,Toulouse,3.90797,1.73074,0.86,0.096,0.044,Ligue 1,12,10,7,6,13,8,11.0,8.8148
4227,0,19812,1643970,166,164,2023-01-02 18:00:00,5,2022,1,2,Montpellier,Marseille,1.10931,1.33992,0.2925,0.319,0.3885,Ligue 1,8,18,1,9,9,4,7.0909,14.1053
4228,0,19827,1643985,172,164,2023-01-11 20:00:00,5,2022,0,2,Troyes,Marseille,0.207647,2.65167,0.0072,0.0482,0.9446,Ligue 1,5,13,1,4,2,13,6.6923,29.5
4229,0,19833,1643991,164,179,2023-01-14 18:00:00,5,2022,3,1,Marseille,Lorient,2.03482,0.491556,0.8123,0.1427,0.045,Ligue 1,15,11,8,3,11,4,27.1818,5.1724
4230,0,19843,1643761,164,171,2023-01-28 20:00:00,5,2022,1,1,Marseille,Monaco,1.772,1.55187,0.4038,0.2924,0.3038,Ligue 1,22,11,6,4,12,5,9.125,7.1786
4231,0,19850,1643768,168,164,2023-02-01 18:00:00,5,2022,0,2,Nantes,Marseille,1.40304,1.94315,0.2344,0.2543,0.5113,Ligue 1,12,13,2,4,3,10,8.0476,13.7895
4232,0,19862,1643780,164,170,2023-02-05 19:45:00,5,2022,1,3,Marseille,Nice,2.61067,1.4814,0.6371,0.1955,0.1674,Ligue 1,22,14,5,8,6,8,13.875,7.5313
4233,0,19870,1643788,270,164,2023-02-11 20:00:00,5,2022,0,2,Clermont Foot,Marseille,1.08989,2.10938,0.0979,0.2192,0.6829,Ligue 1,9,17,4,5,3,6,5.3611,15.2222
4234,0,19886,1643804,174,164,2023-02-19 19:45:00,5,2022,2,3,Toulouse,Marseille,2.09816,1.21797,0.6024,0.2282,0.1694,Ligue 1,15,15,6,7,3,7,9.5714,8.4091
4235,0,19916,1643864,164,225,2023-03-12 19:45:00,5,2022,2,2,Marseille,Strasbourg,1.67973,2.2222,0.2525,0.2511,0.4964,Ligue 1,7,24,4,9,0,10,4.7576,16.8571
4236,0,19925,1643873,177,164,2023-03-19 19:45:00,5,2022,1,2,Reims,Marseille,1.91783,1.39201,0.5045,0.2523,0.2432,Ligue 1,19,12,6,5,8,10,8.7826,6.2609
4237,0,19934,1643882,164,166,2023-03-31 19:00:00,5,2022,1,1,Marseille,Montpellier,1.43396,0.849684,0.5341,0.3023,0.1636,Ligue 1,13,9,2,3,9,1,14.7619,3.9429
4238,0,19940,1643998,179,164,2023-04-09 18:45:00,5,2022,0,0,Lorient,Marseille,0.637221,0.782867,0.2645,0.3839,0.3516,Ligue 1,9,13,5,2,1,16,6.7097,22.75
4239,0,19952,1644010,164,172,2023-04-16 18:45:00,5,2022,3,1,Marseille,Troyes,3.75094,0.405591,0.9726,0.024,0.0034,Ligue 1,28,4,6,2,11,0,25.8125,2.9388
4240,0,19965,1644023,178,164,2023-04-23 18:45:00,5,2022,1,2,Lyon,Marseille,1.45711,2.21507,0.1909,0.2387,0.5704,Ligue 1,7,14,2,7,6,10,12.0,7.84
4241,0,19971,1644029,164,275,2023-04-30 18:45:00,5,2022,2,1,Marseille,Auxerre,3.56928,0.456496,0.9441,0.0435,0.0124,Ligue 1,26,11,4,3,13,2,32.1429,4.75
4242,0,19985,1644043,210,164,2023-05-06 19:00:00,5,2022,2,1,Lens,Marseille,1.33558,1.27465,0.3819,0.2998,0.3183,Ligue 1,9,13,3,3,3,8,4.6563,8.25
4243,0,19991,1644049,164,167,2023-05-14 18:45:00,5,2022,3,1,Marseille,Angers,2.99154,0.559445,0.9246,0.0648,0.0106,Ligue 1,14,4,6,1,7,1,13.6,4.6579
4244,0,20013,1644071,164,241,2023-05-27 19:00:00,5,2022,1,2,Marseille,Brest,0.968914,1.5307,0.2091,0.2764,0.5145,Ligue 1,10,15,4,5,13,3,14.7895,7.3478
4245,0,20018,1644076,274,164,2023-06-03 17:00:00,5,2022,1,0,Ajaccio,Marseille,0.129389,1.22431,0.0324,0.2664,0.7012,Ligue 1,3,17,1,5,3,10,3.7333,16.3125
4246,0,19653,1643704,166,172,2022-08-07 13:00:00,5,2022,3,2,Montpellier,Troyes,1.57764,1.84274,0.2884,0.2785,0.4331,Ligue 1,17,15,6,10,6,2,14.4444,9.8696
4247,0,19672,1643730,166,275,2022-08-21 13:00:00,5,2022,1,2,Montpellier,Auxerre,0.602982,1.29185,0.1311,0.2699,0.599,Ligue 1,13,7,7,2,9,1,16.0,9.3636
4248,0,19685,1643743,241,166,2022-08-28 13:00:00,5,2022,0,7,Brest,Montpellier,0.163077,2.2067,0.0108,0.0817,0.9075,Ligue 1,6,14,0,8,4,8,13.3125,7.6
4249,0,19691,1643749,166,274,2022-08-31 17:00:00,5,2022,2,0,Montpellier,Ajaccio,1.82411,0.894201,0.6483,0.2327,0.119,Ligue 1,9,15,4,0,4,3,9.2778,16.0
4250,0,19710,1643818,167,166,2022-09-11 13:00:00,5,2022,2,1,Angers,Montpellier,2.91339,1.02641,0.839,0.115,0.046,Ligue 1,11,7,5,2,2,3,10.8947,10.1481
4251,0,19722,1643830,166,225,2022-09-17 15:00:00,5,2022,2,1,Montpellier,Strasbourg,1.8232,0.617378,0.7158,0.2012,0.083,Ligue 1,10,8,4,2,3,5,6.8077,9.8889
4252,0,19736,1643894,174,166,2022-10-02 13:00:00,5,2022,4,2,Toulouse,Montpellier,1.92662,1.73475,0.4304,0.2492,0.3204,Ligue 1,12,23,6,6,11,13,8.4783,12.7368
4253,0,19741,1643899,166,171,2022-10-09 11:00:00,5,2022,0,2,Montpellier,Monaco,0.564764,1.43544,0.0902,0.2436,0.6662,Ligue 1,11,11,1,7,5,11,10.7826,9.3684
4254,0,19753,1643911,210,166,2022-10-15 19:00:00,5,2022,1,0,Lens,Montpellier,2.31045,0.305429,0.8701,0.107,0.0229,Ligue 1,17,8,5,1,12,1,17.9048,8.8
4255,0,19762,1643920,166,178,2022-10-22 15:00:00,5,2022,1,2,Montpellier,Lyon,0.807149,2.78494,0.0456,0.1205,0.8339,Ligue 1,10,21,4,10,4,15,4.7838,43.0
4256,0,19780,1643938,270,166,2022-11-06 14:00:00,5,2022,1,1,Clermont Foot,Montpellier,3.88422,1.22262,0.9447,0.0447,0.0106,Ligue 1,16,7,7,3,6,7,7.6667,6.1
4257,0,19791,1643949,166,177,2022-11-13 14:00:00,5,2022,1,1,Montpellier,Reims,2.07463,2.12638,0.3589,0.2481,0.393,Ligue 1,16,17,8,4,7,7,6.5833,5.1667
4258,0,19801,1643959,179,166,2022-12-29 16:00:00,5,2022,0,2,Lorient,Montpellier,1.13229,1.99935,0.1723,0.2333,0.5944,Ligue 1,12,14,4,6,2,4,26.8,8.1081
4259,0,19823,1643981,170,166,2023-01-11 20:00:00,5,2022,6,1,Nice,Montpellier,3.47658,0.226284,0.9707,0.0252,0.0041,Ligue 1,16,4,10,2,11,2,10.3214,7.4643
4260,0,19831,1643989,166,168,2023-01-15 14:00:00,5,2022,0,3,Montpellier,Nantes,1.10849,0.903599,0.4006,0.316,0.2834,Ligue 1,11,12,5,7,9,4,7.8889,12.4737
4261,0,19839,1643757,275,166,2023-01-29 14:00:00,5,2022,0,2,Auxerre,Montpellier,1.78521,0.78685,0.6478,0.2532,0.099,Ligue 1,16,4,5,3,10,0,9.3,7.8261
4262,0,19864,1643782,225,166,2023-02-05 14:00:00,5,2022,2,0,Strasbourg,Montpellier,1.51625,0.613708,0.6404,0.2424,0.1172,Ligue 1,6,11,2,0,2,5,5.3077,23.5714
4263,0,19873,1643791,166,241,2023-02-12 14:00:00,5,2022,3,0,Montpellier,Brest,3.94905,0.468613,0.9789,0.0176,0.0035,Ligue 1,16,10,7,2,2,6,6.4688,13.6667
4264,0,19887,1643805,172,166,2023-02-19 14:00:00,5,2022,0,1,Troyes,Montpellier,0.0856634,1.08483,0.0241,0.2949,0.681,Ligue 1,4,19,2,7,6,7,11.1818,10.7273
4265,0,19895,1643843,166,210,2023-02-25 20:00:00,5,2022,1,1,Montpellier,Lens,0.645251,1.53537,0.1164,0.2734,0.6102,Ligue 1,8,18,3,6,5,9,9.0455,13.24
4266,0,19898,1643846,166,167,2023-03-05 14:00:00,5,2022,5,0,Montpellier,Angers,3.41548,0.955683,0.8935,0.0777,0.0288,Ligue 1,15,10,8,4,4,3,15.6818,7.4375
4267,0,19908,1643856,274,166,2023-03-12 14:00:00,5,2022,0,1,Ajaccio,Montpellier,0.191981,1.27414,0.0297,0.2034,0.7669,Ligue 1,7,12,1,4,1,3,7.2333,7.7647
4268,0,19919,1643867,166,270,2023-03-19 14:00:00,5,2022,2,1,Montpellier,Clermont Foot,3.01981,1.40585,0.7749,0.1485,0.0766,Ligue 1,23,16,9,8,7,6,8.6786,6.0323
4269,0,19942,1644000,166,174,2023-04-09 13:00:00,5,2022,1,2,Montpellier,Toulouse,1.79324,2.20627,0.2637,0.2593,0.477,Ligue 1,15,15,8,8,7,2,8.7692,9.2308
4270,0,19968,1644026,171,166,2023-04-30 11:00:00,5,2022,0,4,Monaco,Montpellier,1.35206,2.11063,0.193,0.2402,0.5668,Ligue 1,7,19,4,9,8,6,18.8462,7.4194
4271,0,19984,1644042,178,166,2023-05-07 15:05:00,5,2022,5,4,Lyon,Montpellier,3.69552,2.30837,0.6912,0.1654,0.1434,Ligue 1,16,12,8,6,24,2,16.6667,5.0
4272,0,19990,1644048,166,179,2023-05-14 13:00:00,5,2022,1,1,Montpellier,Lorient,1.20401,0.582419,0.5453,0.3002,0.1545,Ligue 1,15,11,4,3,5,6,7.6667,8.9737
4273,0,20001,1644059,168,166,2023-05-20 15:00:00,5,2022,0,3,Nantes,Montpellier,0.751273,1.7036,0.1407,0.2332,0.6261,Ligue 1,13,13,3,6,8,5,13.1875,9.1026
